"","V1","V2"
"1699","gnqHyA6gY2-m9S-FKt6Xqw","Epr8Ft7LwYAzotFwxQX6uw"
"1700","gnqHyA6gY2-m9S-FKt6Xqw","kNtToQSP_Y5U8tznLXuCaw"
"1701","hMgIF04rrJ7oB1lGIpFt5w","dKncjeWnvdqYiNC8l26fog"
"1702","hMgIF04rrJ7oB1lGIpFt5w","MA5R-mV6ljRM1MK6Mdiv5g"
"1703","hMgIF04rrJ7oB1lGIpFt5w","nyI3q0CseFbPbTobHuzgkw"
"1704","hMgIF04rrJ7oB1lGIpFt5w","0tU2xdfTSfz-BwD4VhtVAQ"
"1705","hMgIF04rrJ7oB1lGIpFt5w","uGxZdLLgMQDvFSqiXyCg_w"
"1706","hMgIF04rrJ7oB1lGIpFt5w","nsSfCKW9KDB4COj9bzXApw"
"1707","hMgIF04rrJ7oB1lGIpFt5w","ab-SN9sTNB29QzrgjgniUQ"
"1708","hMgIF04rrJ7oB1lGIpFt5w","ZxQlHVm0pj0ERqpwhEHc6w"
"1709","hMgIF04rrJ7oB1lGIpFt5w","-XH3-e3jDVdjHJq7GfNY7w"
"1710","hMgIF04rrJ7oB1lGIpFt5w","WDTzX_C2CbAwxBbqm-od6g"
"1711","hP2DOm7E2H4P7MOS7XN_SQ","7B-suS0RHxqxZBBfVfiPLA"
"1712","hP2DOm7E2H4P7MOS7XN_SQ","5_cn7M-9swHrFbnqZtYGBQ"
"1713","hP2DOm7E2H4P7MOS7XN_SQ","gnqHyA6gY2-m9S-FKt6Xqw"
"1714","hP2DOm7E2H4P7MOS7XN_SQ","B9W60PTxn7XOZfk4BiTvyw"
"1715","hP2DOm7E2H4P7MOS7XN_SQ","RAJUQvRLopFmIklzqaUYeA"
"1716","hP2DOm7E2H4P7MOS7XN_SQ","_a6jhRFIgOe74U73T5B-Ww"
"1717","hP2DOm7E2H4P7MOS7XN_SQ","5CSGxhesXkz2XNQB8AP6Kw"
"1718","hP2DOm7E2H4P7MOS7XN_SQ","4cPM1Hcj3UiN3fxyOsiR9w"
"1719","hP2DOm7E2H4P7MOS7XN_SQ","MfJSKP5HRllfts13MiKs1g"
"1720","hP2DOm7E2H4P7MOS7XN_SQ","xistlMeIIjG21z2SaWvfVQ"
"1721","hvPPw19VdGRsOEkxgyD7tg","P6ZV903fV-rD9pYO7WM0Pw"
"1722","hvPPw19VdGRsOEkxgyD7tg","dHkbBWmXXjaO_-9BgQyEPg"
"1723","hvPPw19VdGRsOEkxgyD7tg","0FrYsoVHheQGoXEQsH2d2Q"
"1724","hvPPw19VdGRsOEkxgyD7tg","xistlMeIIjG21z2SaWvfVQ"
"1725","hvPPw19VdGRsOEkxgyD7tg","MfJSKP5HRllfts13MiKs1g"
"1726","hvPPw19VdGRsOEkxgyD7tg","D6SCh4BwNb52wZIqXdS4JQ"
"1727","hvPPw19VdGRsOEkxgyD7tg","RQxLNvAra_MUUPHdhukilA"
"1728","hvPPw19VdGRsOEkxgyD7tg","e0prCZXtHGQIKeQ_wTW3uw"
"1729","hvPPw19VdGRsOEkxgyD7tg","wCB9mquz6W0ZuO5pPZXeDg"
"1730","hvPPw19VdGRsOEkxgyD7tg","NPpttQPnIbzezRMURx973g"
"1731","hxlfoblUAzNSOszKlyaV6g","o9nGD3J0btXjE9M6IdgZTA"
"1732","hxlfoblUAzNSOszKlyaV6g","nsSfCKW9KDB4COj9bzXApw"
"1733","hxlfoblUAzNSOszKlyaV6g","PgMt7JtwUB-QUoRZAbwUng"
"1734","hxlfoblUAzNSOszKlyaV6g","CObgcxFJuEXZZpm4Mw3z1A"
"1735","hxlfoblUAzNSOszKlyaV6g","S7TY9oCMqK-TffWrygetcw"
"1736","hxlfoblUAzNSOszKlyaV6g","KGpsB2dsdkxl8SGVUlJbZw"
"1737","hxlfoblUAzNSOszKlyaV6g","0tU2xdfTSfz-BwD4VhtVAQ"
"1738","hxlfoblUAzNSOszKlyaV6g","MA5R-mV6ljRM1MK6Mdiv5g"
"1739","hxlfoblUAzNSOszKlyaV6g","HvRWUE3yP3mY4mZiG6UtJg"
"1740","hxlfoblUAzNSOszKlyaV6g","qaS11gk1kIlrzCX1LYiZsw"
"1741","hz18cj0wMLa5X9GVW-Un9A","RQxLNvAra_MUUPHdhukilA"
"1742","hz18cj0wMLa5X9GVW-Un9A","th4pZ5LkoIIkb1Vmu_m2DA"
"1743","hz18cj0wMLa5X9GVW-Un9A","2pbOSrbB5AtQIa240AXNvQ"
"1744","hz18cj0wMLa5X9GVW-Un9A","D6SCh4BwNb52wZIqXdS4JQ"
"1745","hz18cj0wMLa5X9GVW-Un9A","CpNMXASiwtJv5eCDf0n63g"
"1746","hz18cj0wMLa5X9GVW-Un9A","dtKy808TwAgtOcwSCbXFJw"
"1747","hz18cj0wMLa5X9GVW-Un9A","d_Wm9CpzIo_0T-XLfq1UcA"
"1748","hz18cj0wMLa5X9GVW-Un9A","R32Yh0XxxanldkIp11fuRg"
"1749","hz18cj0wMLa5X9GVW-Un9A","FsnwQwatA43aeGhJlxQ_Kg"
"1750","hz18cj0wMLa5X9GVW-Un9A","iLxG2Oo8HNSZFvJvba4W6g"
"1751","i1YpfdZTpLj8TrKm9HlCig","gWZOW4-8N5dLixQAlp8iRg"
"1752","i1YpfdZTpLj8TrKm9HlCig","Qc5zSg9lnsT4G37hxr53tQ"
"1753","i1YpfdZTpLj8TrKm9HlCig","E6QAh8UPRo6Tlg6hkcWCHw"
"1754","i1YpfdZTpLj8TrKm9HlCig","BkqM_Ou82P3gn_PTxEN3pw"
"1755","i1YpfdZTpLj8TrKm9HlCig","PBmfdx-tC2D54FI3HtcKww"
"1756","i1YpfdZTpLj8TrKm9HlCig","J2mmkwPiTQg3aCXP3afiJQ"
"1757","i1YpfdZTpLj8TrKm9HlCig","5_cn7M-9swHrFbnqZtYGBQ"
"1758","i1YpfdZTpLj8TrKm9HlCig","ZPREnm3Du71PYwtDuBJryQ"
"1759","i1YpfdZTpLj8TrKm9HlCig","e0prCZXtHGQIKeQ_wTW3uw"
"1760","i1YpfdZTpLj8TrKm9HlCig","a39B-BfbCipNkNH7vwCfug"
"1761","iLxG2Oo8HNSZFvJvba4W6g","dHkbBWmXXjaO_-9BgQyEPg"
"1762","iLxG2Oo8HNSZFvJvba4W6g","BkqM_Ou82P3gn_PTxEN3pw"
"1763","iLxG2Oo8HNSZFvJvba4W6g","J2mmkwPiTQg3aCXP3afiJQ"
"1764","iLxG2Oo8HNSZFvJvba4W6g","a39B-BfbCipNkNH7vwCfug"
"1765","iLxG2Oo8HNSZFvJvba4W6g","lG9YdIb-87LK21XnMKvzFg"
"1766","iLxG2Oo8HNSZFvJvba4W6g","7B-suS0RHxqxZBBfVfiPLA"
"1767","iLxG2Oo8HNSZFvJvba4W6g","hz18cj0wMLa5X9GVW-Un9A"
"1768","iLxG2Oo8HNSZFvJvba4W6g","5_cn7M-9swHrFbnqZtYGBQ"
"1769","iLxG2Oo8HNSZFvJvba4W6g","Z7r_FJXEyfyvVsyv2y7gFQ"
"1770","iLxG2Oo8HNSZFvJvba4W6g","w7v0_gmsAtZRmn6dL1Fqgw"
"1771","iO86eCaZJBHqi1sZ1ELk6A","ab-SN9sTNB29QzrgjgniUQ"
"1772","iO86eCaZJBHqi1sZ1ELk6A","wgImSrYc5LOcFaMcbOuxkg"
"1773","iO86eCaZJBHqi1sZ1ELk6A","Piw4Xr1wNyL4lgmwLZ2eTg"
"1774","iO86eCaZJBHqi1sZ1ELk6A","3B74iILT_W1ptfQeW7pIYQ"
"1775","iO86eCaZJBHqi1sZ1ELk6A","VHsNB3pdGVcRgs6C3jt6Zg"
"1776","iO86eCaZJBHqi1sZ1ELk6A","ATEOnDYQCYSwCCH6hxenlQ"
"1777","iO86eCaZJBHqi1sZ1ELk6A","eJtmOfqwGj5sYKQrB01oWQ"
"1778","iO86eCaZJBHqi1sZ1ELk6A","FM-rxNJP7eSXZGwizEd-Dg"
"1779","iO86eCaZJBHqi1sZ1ELk6A","nyI3q0CseFbPbTobHuzgkw"
"1780","iO86eCaZJBHqi1sZ1ELk6A","7B-suS0RHxqxZBBfVfiPLA"
"1781","i_t8WTwztuHweRqQ89hmuQ","yiWYJnHngOJWuP_CFP6Itw"
"1782","i_t8WTwztuHweRqQ89hmuQ","-7PuYohz9dR80iGfVR_kLA"
"1783","i_t8WTwztuHweRqQ89hmuQ","ZGIkQIh3KTLM1yOCNpvU5Q"
"1784","i_t8WTwztuHweRqQ89hmuQ","5dCJy5oH6ZHqB_7cx76DhA"
"1785","i_t8WTwztuHweRqQ89hmuQ","oK9mdYF8q0XSkhpKs8ChHg"
"1786","i_t8WTwztuHweRqQ89hmuQ","yRKrMWQxQaMeR18s5ajcYw"
"1787","i_t8WTwztuHweRqQ89hmuQ","u7jiuYiz-zVwsh0TGRHUIg"
"1788","i_t8WTwztuHweRqQ89hmuQ","e0prCZXtHGQIKeQ_wTW3uw"
"1789","i_t8WTwztuHweRqQ89hmuQ","5TPyzmhr3TKyWkPfzm01wA"
"1790","i_t8WTwztuHweRqQ89hmuQ","c2uAqJ2REpLMCZO2jxdi9w"
"1791","jK8PNNtv4RI6m-xd-tGjPQ","SViPlfsmwqvWNxZuVOgOMQ"
"1792","jK8PNNtv4RI6m-xd-tGjPQ","wsuzuLD3KV7L8oMinLCI0A"
"1793","jK8PNNtv4RI6m-xd-tGjPQ","beBdNA6cEuDLvrhTi_EjKQ"
"1794","jK8PNNtv4RI6m-xd-tGjPQ","uGxZdLLgMQDvFSqiXyCg_w"
"1795","jK8PNNtv4RI6m-xd-tGjPQ","DysXlYb_WVlksoip8atIvQ"
"1796","jK8PNNtv4RI6m-xd-tGjPQ","tQaIWc9qeiB1IU163LKlAw"
"1797","jK8PNNtv4RI6m-xd-tGjPQ","UUsS7SrTQQ2AvvpslfrvFA"
"1798","jK8PNNtv4RI6m-xd-tGjPQ","kyXEnWKQGWSThY6EcjORuw"
"1799","jK8PNNtv4RI6m-xd-tGjPQ","yE4k_CM9L0yPVVozyELfSQ"
"1800","jK8PNNtv4RI6m-xd-tGjPQ","m8qGdllgcUSqZmcryQWM9A"
"1801","jKxES7iLV63H_PfyGVGIDw","MfJSKP5HRllfts13MiKs1g"
"1802","jKxES7iLV63H_PfyGVGIDw","4cPM1Hcj3UiN3fxyOsiR9w"
"1803","jKxES7iLV63H_PfyGVGIDw","P6ZV903fV-rD9pYO7WM0Pw"
"1804","jKxES7iLV63H_PfyGVGIDw","Z7r_FJXEyfyvVsyv2y7gFQ"
"1805","jKxES7iLV63H_PfyGVGIDw","SvxSoyZn0WW0c7bFLIYfMA"
"1806","jKxES7iLV63H_PfyGVGIDw","hvPPw19VdGRsOEkxgyD7tg"
"1807","jKxES7iLV63H_PfyGVGIDw","_a6jhRFIgOe74U73T5B-Ww"
"1808","jKxES7iLV63H_PfyGVGIDw","0aA5l11oXes0aS6mkN5lMQ"
"1809","jKxES7iLV63H_PfyGVGIDw","VHsNB3pdGVcRgs6C3jt6Zg"
"1810","jKxES7iLV63H_PfyGVGIDw","zswdqM8Av3KxVv9o7_6ORA"
"1811","jeTfL2kCyBtmFGSrSQHqVw","E6QAh8UPRo6Tlg6hkcWCHw"
"1812","jeTfL2kCyBtmFGSrSQHqVw","ECKXHrl2GqNKRMG9jp4trg"
"1813","jeTfL2kCyBtmFGSrSQHqVw","hvPPw19VdGRsOEkxgyD7tg"
"1814","jeTfL2kCyBtmFGSrSQHqVw","Kws-gPJjF4RxLxJE_2BjKQ"
"1815","jeTfL2kCyBtmFGSrSQHqVw","0-WocGTpO3Zm4q1Zzz49Rw"
"1816","jeTfL2kCyBtmFGSrSQHqVw","m8qGdllgcUSqZmcryQWM9A"
"1817","jeTfL2kCyBtmFGSrSQHqVw","5_cn7M-9swHrFbnqZtYGBQ"
"1818","jeTfL2kCyBtmFGSrSQHqVw","PBmfdx-tC2D54FI3HtcKww"
"1819","jeTfL2kCyBtmFGSrSQHqVw","24UHe1SZ4cgm6u6bU_L6xA"
"1820","jeTfL2kCyBtmFGSrSQHqVw","BvARTl3t-aztQ9HPKc9xGQ"
"1821","k441Clzdv9Ia4QZanEne3g","dHkbBWmXXjaO_-9BgQyEPg"
"1822","k441Clzdv9Ia4QZanEne3g","BkqM_Ou82P3gn_PTxEN3pw"
"1823","k441Clzdv9Ia4QZanEne3g","a39B-BfbCipNkNH7vwCfug"
"1824","k441Clzdv9Ia4QZanEne3g","J2mmkwPiTQg3aCXP3afiJQ"
"1825","k441Clzdv9Ia4QZanEne3g","7B-suS0RHxqxZBBfVfiPLA"
"1826","k441Clzdv9Ia4QZanEne3g","5_cn7M-9swHrFbnqZtYGBQ"
"1827","k441Clzdv9Ia4QZanEne3g","SUktrYdNQD8k2vvkM4OpfA"
"1828","k441Clzdv9Ia4QZanEne3g","hz18cj0wMLa5X9GVW-Un9A"
"1829","k441Clzdv9Ia4QZanEne3g","w7v0_gmsAtZRmn6dL1Fqgw"
"1830","k441Clzdv9Ia4QZanEne3g","_a6jhRFIgOe74U73T5B-Ww"
"1831","k6m3Msok7bto6biv5guEzg","th4pZ5LkoIIkb1Vmu_m2DA"
"1832","k6m3Msok7bto6biv5guEzg","kNtToQSP_Y5U8tznLXuCaw"
"1833","k6m3Msok7bto6biv5guEzg","R32Yh0XxxanldkIp11fuRg"
"1834","k6m3Msok7bto6biv5guEzg","D6SCh4BwNb52wZIqXdS4JQ"
"1835","k6m3Msok7bto6biv5guEzg","CpNMXASiwtJv5eCDf0n63g"
"1836","k6m3Msok7bto6biv5guEzg","tqxS-gA5zhBvdI5lk7kDGg"
"1837","k6m3Msok7bto6biv5guEzg","2pbOSrbB5AtQIa240AXNvQ"
"1838","k6m3Msok7bto6biv5guEzg","Gvox18F9QxsSS9qG2O8E-A"
"1839","k6m3Msok7bto6biv5guEzg","RQxLNvAra_MUUPHdhukilA"
"1840","k6m3Msok7bto6biv5guEzg","dHkbBWmXXjaO_-9BgQyEPg"
"1841","kNtToQSP_Y5U8tznLXuCaw","lG9YdIb-87LK21XnMKvzFg"
"1842","kNtToQSP_Y5U8tznLXuCaw","5_cn7M-9swHrFbnqZtYGBQ"
"1843","kNtToQSP_Y5U8tznLXuCaw","w7v0_gmsAtZRmn6dL1Fqgw"
"1844","kNtToQSP_Y5U8tznLXuCaw","gnqHyA6gY2-m9S-FKt6Xqw"
"1845","kNtToQSP_Y5U8tznLXuCaw","SUktrYdNQD8k2vvkM4OpfA"
"1846","kNtToQSP_Y5U8tznLXuCaw","bkh5o6bCzDCovSkRYBsU1w"
"1847","kNtToQSP_Y5U8tznLXuCaw","e0prCZXtHGQIKeQ_wTW3uw"
"1848","kNtToQSP_Y5U8tznLXuCaw","MfJSKP5HRllfts13MiKs1g"
"1849","kNtToQSP_Y5U8tznLXuCaw","4cPM1Hcj3UiN3fxyOsiR9w"
"1850","kNtToQSP_Y5U8tznLXuCaw","3G_bblT7MQIlXx8BBorILQ"
"1851","kUICYu0N_TbtCz0Z8ynPFw","nf8cdI8ntEBHHklZq2uuJA"
"1852","kUICYu0N_TbtCz0Z8ynPFw","kyXEnWKQGWSThY6EcjORuw"
"1853","kUICYu0N_TbtCz0Z8ynPFw","E6QAh8UPRo6Tlg6hkcWCHw"
"1854","kUICYu0N_TbtCz0Z8ynPFw","OS78OVr7cCIZ5eAFGHZzwg"
"1855","kUICYu0N_TbtCz0Z8ynPFw","ECKXHrl2GqNKRMG9jp4trg"
"1856","kUICYu0N_TbtCz0Z8ynPFw","_n5wggIEfBzCUepjgvHXAQ"
"1857","kUICYu0N_TbtCz0Z8ynPFw","QdganL5AW9E_fNoRVroLig"
"1858","kUICYu0N_TbtCz0Z8ynPFw","gnqHyA6gY2-m9S-FKt6Xqw"
"1859","kUICYu0N_TbtCz0Z8ynPFw","bkh5o6bCzDCovSkRYBsU1w"
"1860","kUICYu0N_TbtCz0Z8ynPFw","eJtmOfqwGj5sYKQrB01oWQ"
"1861","ks6JgGsz7phkGEVh9hoHkg","-LfTBo0oa_uD454ScEW2XA"
"1862","ks6JgGsz7phkGEVh9hoHkg","pFvyOYi1O5umrbzGVYSYKg"
"1863","ks6JgGsz7phkGEVh9hoHkg","4hWDMVtfnpyY72_5QMbthA"
"1864","ks6JgGsz7phkGEVh9hoHkg","vsoEZauF4lrADIqCYXySFQ"
"1865","ks6JgGsz7phkGEVh9hoHkg","ly0oNXKOoSZyr0mzOsVJhg"
"1866","ks6JgGsz7phkGEVh9hoHkg","24UHe1SZ4cgm6u6bU_L6xA"
"1867","ks6JgGsz7phkGEVh9hoHkg","aaJ-RaUdHyB4R3U4qNbRBA"
"1868","ks6JgGsz7phkGEVh9hoHkg","nplkC6vnh4qT9xH-vhup6w"
"1869","ks6JgGsz7phkGEVh9hoHkg","0tU2xdfTSfz-BwD4VhtVAQ"
"1870","ks6JgGsz7phkGEVh9hoHkg","gWZOW4-8N5dLixQAlp8iRg"
"1871","kyXEnWKQGWSThY6EcjORuw","bkh5o6bCzDCovSkRYBsU1w"
"1872","kyXEnWKQGWSThY6EcjORuw","6o6XxnI8RWhnAVSdxqCJWQ"
"1873","kyXEnWKQGWSThY6EcjORuw","gnqHyA6gY2-m9S-FKt6Xqw"
"1874","kyXEnWKQGWSThY6EcjORuw","EKQiKd7EMZjsa4JokFaeAg"
"1875","kyXEnWKQGWSThY6EcjORuw","E6QAh8UPRo6Tlg6hkcWCHw"
"1876","kyXEnWKQGWSThY6EcjORuw","nf8cdI8ntEBHHklZq2uuJA"
"1877","kyXEnWKQGWSThY6EcjORuw","uGxZdLLgMQDvFSqiXyCg_w"
"1878","kyXEnWKQGWSThY6EcjORuw","eJtmOfqwGj5sYKQrB01oWQ"
"1879","kyXEnWKQGWSThY6EcjORuw","3G_bblT7MQIlXx8BBorILQ"
"1880","kyXEnWKQGWSThY6EcjORuw","aELkI0mfF1EbQo_m44vEKg"
"1881","l4x5FFzfiCFrGN0S-uZbBQ","dHkbBWmXXjaO_-9BgQyEPg"
"1882","l4x5FFzfiCFrGN0S-uZbBQ","SUktrYdNQD8k2vvkM4OpfA"
"1883","l4x5FFzfiCFrGN0S-uZbBQ","gnqHyA6gY2-m9S-FKt6Xqw"
"1884","l4x5FFzfiCFrGN0S-uZbBQ","B9W60PTxn7XOZfk4BiTvyw"
"1885","l4x5FFzfiCFrGN0S-uZbBQ","Z7r_FJXEyfyvVsyv2y7gFQ"
"1886","l4x5FFzfiCFrGN0S-uZbBQ","eJtmOfqwGj5sYKQrB01oWQ"
"1887","l4x5FFzfiCFrGN0S-uZbBQ","xistlMeIIjG21z2SaWvfVQ"
"1888","l4x5FFzfiCFrGN0S-uZbBQ","bkh5o6bCzDCovSkRYBsU1w"
"1889","l4x5FFzfiCFrGN0S-uZbBQ","3G_bblT7MQIlXx8BBorILQ"
"1890","l4x5FFzfiCFrGN0S-uZbBQ","e0prCZXtHGQIKeQ_wTW3uw"
"1891","lG9YdIb-87LK21XnMKvzFg","CrIWqmuO2uQWwl3z11K_BA"
"1892","lG9YdIb-87LK21XnMKvzFg","RQxLNvAra_MUUPHdhukilA"
"1893","lG9YdIb-87LK21XnMKvzFg","qaS11gk1kIlrzCX1LYiZsw"
"1894","lG9YdIb-87LK21XnMKvzFg","m6nLTIrEJHtHSYJjVavnzw"
"1895","lG9YdIb-87LK21XnMKvzFg","TEXUVhF-G_v2Sxwqti8HQA"
"1896","lG9YdIb-87LK21XnMKvzFg","gEJZ5USuvC1r8_QvSvDCNA"
"1897","lG9YdIb-87LK21XnMKvzFg","VIJ2KiDKhUVhhpNylEIfog"
"1898","lG9YdIb-87LK21XnMKvzFg","th4pZ5LkoIIkb1Vmu_m2DA"
"1899","lG9YdIb-87LK21XnMKvzFg","9V4AGrJphOIw2RC1UoPPRw"
"1900","lG9YdIb-87LK21XnMKvzFg","RnGG5bAz4nTPo_Ui99Kzbg"
"1901","lWmDrnqgU6w3gFaJyn_1Uw","J2mmkwPiTQg3aCXP3afiJQ"
"1902","lWmDrnqgU6w3gFaJyn_1Uw","BkqM_Ou82P3gn_PTxEN3pw"
"1903","lWmDrnqgU6w3gFaJyn_1Uw","5_cn7M-9swHrFbnqZtYGBQ"
"1904","lWmDrnqgU6w3gFaJyn_1Uw","lG9YdIb-87LK21XnMKvzFg"
"1905","lWmDrnqgU6w3gFaJyn_1Uw","a39B-BfbCipNkNH7vwCfug"
"1906","lWmDrnqgU6w3gFaJyn_1Uw","7B-suS0RHxqxZBBfVfiPLA"
"1907","lWmDrnqgU6w3gFaJyn_1Uw","hz18cj0wMLa5X9GVW-Un9A"
"1908","lWmDrnqgU6w3gFaJyn_1Uw","MfJSKP5HRllfts13MiKs1g"
"1909","lWmDrnqgU6w3gFaJyn_1Uw","4cPM1Hcj3UiN3fxyOsiR9w"
"1910","lWmDrnqgU6w3gFaJyn_1Uw","SvxSoyZn0WW0c7bFLIYfMA"
"1911","ly0oNXKOoSZyr0mzOsVJhg","ZxQlHVm0pj0ERqpwhEHc6w"
"1912","ly0oNXKOoSZyr0mzOsVJhg","ks6JgGsz7phkGEVh9hoHkg"
"1913","ly0oNXKOoSZyr0mzOsVJhg","DjDcRTH09r1Yma6qd0om0Q"
"1914","ly0oNXKOoSZyr0mzOsVJhg","XvhCPxnxDvISSsTpiKuo4w"
"1915","ly0oNXKOoSZyr0mzOsVJhg","fTcqd-yameQpFg22hNFxsQ"
"1916","ly0oNXKOoSZyr0mzOsVJhg","7siEeRGqAJ730IkwAtcWAQ"
"1917","ly0oNXKOoSZyr0mzOsVJhg","mZJdFjxvVddqPN5RZdKSHg"
"1918","ly0oNXKOoSZyr0mzOsVJhg","PyUzLJdol6u2sSxEmJK5Cg"
"1919","ly0oNXKOoSZyr0mzOsVJhg","nf8cdI8ntEBHHklZq2uuJA"
"1920","ly0oNXKOoSZyr0mzOsVJhg","w7v0_gmsAtZRmn6dL1Fqgw"
"1921","m6nLTIrEJHtHSYJjVavnzw","a39B-BfbCipNkNH7vwCfug"
"1922","m6nLTIrEJHtHSYJjVavnzw","5_cn7M-9swHrFbnqZtYGBQ"
"1923","m6nLTIrEJHtHSYJjVavnzw","lG9YdIb-87LK21XnMKvzFg"
"1924","m6nLTIrEJHtHSYJjVavnzw","B9W60PTxn7XOZfk4BiTvyw"
"1925","m6nLTIrEJHtHSYJjVavnzw","bkh5o6bCzDCovSkRYBsU1w"
"1926","m6nLTIrEJHtHSYJjVavnzw","4cPM1Hcj3UiN3fxyOsiR9w"
"1927","m6nLTIrEJHtHSYJjVavnzw","3G_bblT7MQIlXx8BBorILQ"
"1928","m6nLTIrEJHtHSYJjVavnzw","e0prCZXtHGQIKeQ_wTW3uw"
"1929","m6nLTIrEJHtHSYJjVavnzw","5CSGxhesXkz2XNQB8AP6Kw"
"1930","m6nLTIrEJHtHSYJjVavnzw","mofOjB6flg-eAWOFbOkHfQ"
"1931","mZJdFjxvVddqPN5RZdKSHg","PyUzLJdol6u2sSxEmJK5Cg"
"1932","mZJdFjxvVddqPN5RZdKSHg","E6QAh8UPRo6Tlg6hkcWCHw"
"1933","mZJdFjxvVddqPN5RZdKSHg","fTcqd-yameQpFg22hNFxsQ"
"1934","mZJdFjxvVddqPN5RZdKSHg","u7jiuYiz-zVwsh0TGRHUIg"
"1935","mZJdFjxvVddqPN5RZdKSHg","OyBStpjF5e_iRCMXflFasQ"
"1936","mZJdFjxvVddqPN5RZdKSHg","ZxQlHVm0pj0ERqpwhEHc6w"
"1937","mZJdFjxvVddqPN5RZdKSHg","lG9YdIb-87LK21XnMKvzFg"
"1938","mZJdFjxvVddqPN5RZdKSHg","4cPM1Hcj3UiN3fxyOsiR9w"
"1939","mZJdFjxvVddqPN5RZdKSHg","ECKXHrl2GqNKRMG9jp4trg"
"1940","mZJdFjxvVddqPN5RZdKSHg","0tU2xdfTSfz-BwD4VhtVAQ"
"1941","mklo4H47YWK7f18YXTCEoA","beBdNA6cEuDLvrhTi_EjKQ"
"1942","mklo4H47YWK7f18YXTCEoA","nf8cdI8ntEBHHklZq2uuJA"
"1943","mklo4H47YWK7f18YXTCEoA","3G_bblT7MQIlXx8BBorILQ"
"1944","mklo4H47YWK7f18YXTCEoA","CKqHfvcqx73-Uz0xGMHL6Q"
"1945","mklo4H47YWK7f18YXTCEoA","tQaIWc9qeiB1IU163LKlAw"
"1946","mklo4H47YWK7f18YXTCEoA","ZxQlHVm0pj0ERqpwhEHc6w"
"1947","mklo4H47YWK7f18YXTCEoA","ECKXHrl2GqNKRMG9jp4trg"
"1948","mklo4H47YWK7f18YXTCEoA","bkh5o6bCzDCovSkRYBsU1w"
"1949","mklo4H47YWK7f18YXTCEoA","uGxZdLLgMQDvFSqiXyCg_w"
"1950","mklo4H47YWK7f18YXTCEoA","PBmfdx-tC2D54FI3HtcKww"
"1951","mofOjB6flg-eAWOFbOkHfQ","wCB9mquz6W0ZuO5pPZXeDg"
"1952","mofOjB6flg-eAWOFbOkHfQ","OS78OVr7cCIZ5eAFGHZzwg"
"1953","mofOjB6flg-eAWOFbOkHfQ","tqxS-gA5zhBvdI5lk7kDGg"
"1954","mofOjB6flg-eAWOFbOkHfQ","xistlMeIIjG21z2SaWvfVQ"
"1955","mofOjB6flg-eAWOFbOkHfQ","e0prCZXtHGQIKeQ_wTW3uw"
"1956","mofOjB6flg-eAWOFbOkHfQ","dn9lwYUxmhs_mLKPu7L25Q"
"1957","mofOjB6flg-eAWOFbOkHfQ","RQxLNvAra_MUUPHdhukilA"
"1958","mofOjB6flg-eAWOFbOkHfQ","-Jhlh8Scjy669NdtCfKSSg"
"1959","mofOjB6flg-eAWOFbOkHfQ","oD1PPb-TfMIkkg77u1zCAw"
"1960","mofOjB6flg-eAWOFbOkHfQ","DkwuiCqvSrqE8fUA4qJPBw"
"1961","nf8cdI8ntEBHHklZq2uuJA","ECKXHrl2GqNKRMG9jp4trg"
"1962","nf8cdI8ntEBHHklZq2uuJA","PyUzLJdol6u2sSxEmJK5Cg"
"1963","nf8cdI8ntEBHHklZq2uuJA","xistlMeIIjG21z2SaWvfVQ"
"1964","nf8cdI8ntEBHHklZq2uuJA","B9W60PTxn7XOZfk4BiTvyw"
"1965","nf8cdI8ntEBHHklZq2uuJA","3G_bblT7MQIlXx8BBorILQ"
"1966","nf8cdI8ntEBHHklZq2uuJA","SUktrYdNQD8k2vvkM4OpfA"
"1967","nf8cdI8ntEBHHklZq2uuJA","hvPPw19VdGRsOEkxgyD7tg"
"1968","nf8cdI8ntEBHHklZq2uuJA","CKqHfvcqx73-Uz0xGMHL6Q"
"1969","nf8cdI8ntEBHHklZq2uuJA","5CSGxhesXkz2XNQB8AP6Kw"
"1970","nf8cdI8ntEBHHklZq2uuJA","Kws-gPJjF4RxLxJE_2BjKQ"
"1971","njngMI0mhAGJ-kH0oo68Ow","nf8cdI8ntEBHHklZq2uuJA"
"1972","njngMI0mhAGJ-kH0oo68Ow","0aA5l11oXes0aS6mkN5lMQ"
"1973","njngMI0mhAGJ-kH0oo68Ow","-XH3-e3jDVdjHJq7GfNY7w"
"1974","njngMI0mhAGJ-kH0oo68Ow","E6QAh8UPRo6Tlg6hkcWCHw"
"1975","njngMI0mhAGJ-kH0oo68Ow","gnqHyA6gY2-m9S-FKt6Xqw"
"1976","njngMI0mhAGJ-kH0oo68Ow","kyXEnWKQGWSThY6EcjORuw"
"1977","njngMI0mhAGJ-kH0oo68Ow","ZvSy8yaly9Aeh64Qm4Dsfw"
"1978","njngMI0mhAGJ-kH0oo68Ow","bkh5o6bCzDCovSkRYBsU1w"
"1979","njngMI0mhAGJ-kH0oo68Ow","xistlMeIIjG21z2SaWvfVQ"
"1980","njngMI0mhAGJ-kH0oo68Ow","u7jiuYiz-zVwsh0TGRHUIg"
